ID;Bezeichnung;WKN;secu;ISIN;Branche;Sektor;Indizes;WP_Art;Veraenderung_zum_Vortag_€;Veraenderung_zum_Vortag_%;link_Hauptseite;link_Chart;link_Kurshistorie;link_Analysten;link_GuV;Boerse_ID;;;;
232278;Berkshire Hathaway Inc.;854075;;CA9528451052;Holz Produktion;Grundstoffe;;;0;0;;;;;;6;;https://www.ariva.de/Berkshire-aktie;;https://www.ariva.de/Berkshire-aktie/Kurse/historische-kurse
232279;Allegro.eu Registered Shares ZY -,01;A2QEGF;;CA85853F1053;Holz Produktion;Grundstoffe;;;0;0;;;;;;6;;https://www.ariva.de/Allegro.eu-aktie;;https://www.ariva.de/Allegro.eu-aktie/Kurse/historische-kurse
232280;Coupang;A2QQZ2;;SE0000108656;Kommunikationseinrichtung;Technologie;;;0;0;;;;;;6;;#WERT!;;#WERT!
232281;PennyMac Financial Services;A2N8PG;;PTPTI0AM0006;Papier und Papierprodukte;Grundstoffe;;;0;0;;;;;;6;;https://www.ariva.de/PennyMac-aktie;;https://www.ariva.de/PennyMac-aktie/Kurse/historische-kurse
232282;OSB GROUP PLC Registered Shares LS 3,04;A2QFHP;;FI0009005987;Papier und Papierprodukte;Grundstoffe;;;0;0;;;;;;6;;https://www.ariva.de/OSB-aktie;;https://www.ariva.de/OSB-aktie/Kurse/historische-kurse
232283;AerCap Holdings N.V.;A0LFB3;;FI0009005961;Papier und Papierprodukte;Grundstoffe;;;0;0;;;;;;6;;https://www.ariva.de/AerCap-aktie;;https://www.ariva.de/AerCap-aktie/Kurse/historische-kurse
232284;VIZIO Holding Corp;A2QR0L;;SE0011090000;Papier und Papierprodukte;Grundstoffe;;;0;0;;;;;;6;;https://www.ariva.de/VIZIO-aktie;;https://www.ariva.de/VIZIO-aktie/Kurse/historische-kurse
232285;CTP NV;A2QRMW;;CA1363751027;Eisenbahnen;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/CTP-aktie;;https://www.ariva.de/CTP-aktie/Kurse/historische-kurse
232286;Atrium Ljungberg AB;533995;;CA13646K1084;Eisenbahnen;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/Atrium-aktie;;https://www.ariva.de/Atrium-aktie/Kurse/historische-kurse
232287;Forestar Group Inc.;A2H5CR;;CH0025238863;Integrierte Fracht & Logistik;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/Forestar-aktie;;https://www.ariva.de/Forestar-aktie/Kurse/historische-kurse
232288;Volvo (A);871229;;CS0008418869;Tabak;Defensive Konsumgüter;;;0;0;;;;;;6;;https://www.ariva.de/Volvo-aktie;;https://www.ariva.de/Volvo-aktie/Kurse/historische-kurse
232289;Carnival PLC;120071;;CA87241L1094;Spedition;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/Carnival-aktie;;https://www.ariva.de/Carnival-aktie/Kurse/historische-kurse
232290;ACCOR S.A.;860206;;US09260D1072;Vermögensverwaltung;Finanzdienstleistungen;;;0;0;;;;;;6;;https://www.ariva.de/ACCOR-aktie;;https://www.ariva.de/ACCOR-aktie/Kurse/historische-kurse
232291;A.P.Møller-Mærsk A/S;861837;;US48251W1045;Vermögensverwaltung;Finanzdienstleistungen;;;0;0;;;;;;6;;https://www.ariva.de/A.P.Møller-Mærsk-aktie;;https://www.ariva.de/A.P.Møller-Mærsk-aktie/Kurse/historische-kurse
232292;Wallenius Wilhelmsen ASA;A1C0ZS;;SE0015811955;Vermögensverwaltung;Finanzdienstleistungen;;;0;0;;;;;;6;;https://www.ariva.de/Wallenius-aktie;;https://www.ariva.de/Wallenius-aktie/Kurse/historische-kurse
232293;Solvay S.A.;856200;;CA8849038085;Spezielle Unternehmensdienstleistungen;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/Solvay-aktie;;https://www.ariva.de/Solvay-aktie/Kurse/historische-kurse
232294;UNIVERSAL MUSIC GROUP EO1;A3C291;;BE0974259880;Auto und LKW Vertragshändler;Zyklische Konsumgüter;;;0;0;;;;;;6;;https://www.ariva.de/UNIVERSAL-aktie;;https://www.ariva.de/UNIVERSAL-aktie/Kurse/historische-kurse
232295;Enbridge Inc.;885427;;CA01626P1484;Fachhandel;Zyklische Konsumgüter;;;0;0;;;;;;6;;https://www.ariva.de/Enbridge-aktie;;https://www.ariva.de/Enbridge-aktie/Kurse/historische-kurse
232296;Enterprise Prods Partners L.P.;915716;;SE0014990966;Elektronische Bauelemente;Technologie;;;0;0;;;;;;6;;https://www.ariva.de/Enterprise-aktie;;https://www.ariva.de/Enterprise-aktie/Kurse/historische-kurse
232297;Energy Transfer L.P.;A0JJTN;;SE0015961909;Wissenschaftliche und technische Instrumente;Technologie;;;0;0;;;;;;6;;https://www.ariva.de/Energy-aktie;;https://www.ariva.de/Energy-aktie/Kurse/historische-kurse
232298;Jerónimo Martins, SGPS, S.A.;878605;;CA5394811015;Lebensmittelgeschäfte;Defensive Konsumgüter;;;0;0;;;;;;6;;https://www.ariva.de/Jerónimo-aktie;;https://www.ariva.de/Jerónimo-aktie/Kurse/historische-kurse
232299;ADT Inc.;A2JBN6;;SE0000108227;Werkzeuge und Zubehör;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/ADT-aktie;;https://www.ariva.de/ADT-aktie/Kurse/historische-kurse
232300;Assa-Abloy AB;A14TVM;;NO0010310956;Landwirtschaftliche Erzeugnisse;Defensive Konsumgüter;;;0;0;;;;;;6;;https://www.ariva.de/Assa-Abloy-aktie;;https://www.ariva.de/Assa-Abloy-aktie/Kurse/historische-kurse
232301;Securitas AB;883870;;CH1300646267;Landwirtschaftliche Erzeugnisse;Defensive Konsumgüter;;;0;0;;;;;;6;;https://www.ariva.de/Securitas-aktie;;https://www.ariva.de/Securitas-aktie/Kurse/historische-kurse
232302;Adtalem Global Education Inc.;A2DSHL;;NO0003054108;Landwirtschaftliche Erzeugnisse;Defensive Konsumgüter;;;0;0;;;;;;6;;https://www.ariva.de/Adtalem-aktie;;https://www.ariva.de/Adtalem-aktie/Kurse/historische-kurse
232303;Coursera Inc;A2QRZ7;;US1858991011;Stahl;Grundstoffe;;;0;0;;;;;;6;;https://www.ariva.de/Coursera-aktie;;https://www.ariva.de/Coursera-aktie/Kurse/historische-kurse
232304;Stride Inc.;A2QJVN;;CA92938W2022;Ingenieurwesen und Bau;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/Stride-aktie;;https://www.ariva.de/Stride-aktie/Kurse/historische-kurse
232305;CEZ AS;887832;;DE000A0B9N37;Finanzkonglomerate;Finanzdienstleistungen;;;0;0;;;;;;6;;https://www.ariva.de/CEZ-aktie;;https://www.ariva.de/CEZ-aktie/Kurse/historische-kurse
232306;Orsted A/S;A0NBLH;;NO0003053605;Finanzkonglomerate;Finanzdienstleistungen;;;0;0;;;;;;6;;https://www.ariva.de/Orsted-aktie;;https://www.ariva.de/Orsted-aktie/Kurse/historische-kurse
232307;EDP Renováveis S.A.;A0Q249;;CA56501R1064;Lebensversicherung;Finanzdienstleistungen;;;0;0;;;;;;6;;https://www.ariva.de/EDP-aktie;;https://www.ariva.de/EDP-aktie/Kurse/historische-kurse
232308;Heineken Holding N.V.;A0ETXG;;NO0010208051;Landwirtschaftliche Betriebsstoffe;Grundstoffe;;;0;0;;;;;;6;;https://www.ariva.de/Heineken-aktie;;https://www.ariva.de/Heineken-aktie/Kurse/historische-kurse
232309;Carlsberg AS;861061;;US29670G1022;Versorgungsunternehmen - Geregelte Wasser;Versorger;;;0;0;;;;;;6;;https://www.ariva.de/Carlsberg-aktie;;https://www.ariva.de/Carlsberg-aktie/Kurse/historische-kurse
232310;Tenaris SA;A3EWCS;;CA36168Q1046;Abfallwirtschaft;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/Tenaris-aktie;;https://www.ariva.de/Tenaris-aktie/Kurse/historische-kurse
232311;Performance Food Group Co.;A140K1;;CA94106B1013;Abfallwirtschaft;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/Performance-aktie;;https://www.ariva.de/Performance-aktie/Kurse/historische-kurse
232312;Granges AB (publ);A12DF5;;US0846701086;Versicherung - Diversifizierte;Finanzdienstleistungen;;;0;0;;;;;;6;;https://www.ariva.de/Granges-aktie;;https://www.ariva.de/Granges-aktie/Kurse/historische-kurse
232313;Norsk Hydro ASA;851908;;LU2237380790;Internet-Einzelhandel;Zyklische Konsumgüter;;;0;0;;;;;;6;;https://www.ariva.de/Norsk-aktie;;https://www.ariva.de/Norsk-aktie/Kurse/historische-kurse
232314;Alcoa Corp.;A2ASZ7;;US22266T1097;Internet-Einzelhandel;Zyklische Konsumgüter;;;0;0;;;;;;6;;https://www.ariva.de/Alcoa-aktie;;https://www.ariva.de/Alcoa-aktie/Kurse/historische-kurse
232315;Constellium SE;A2PWZL;;US70932M1071;Hypothekenfinanzierung;Finanzdienstleistungen;;;0;0;;;;;;6;;https://www.ariva.de/Constellium-aktie;;https://www.ariva.de/Constellium-aktie/Kurse/historische-kurse
232316;Grupa Kety S.A.;898447;;GB00BLDRH360;Hypothekenfinanzierung;Finanzdienstleistungen;;;0;0;;;;;;6;;https://www.ariva.de/Grupa-aktie;;https://www.ariva.de/Grupa-aktie/Kurse/historische-kurse
232317;Evolution Gaming Gr.AB (publ);A2PK19;;NL0000687663;Miet- und Leasingdienstleistungen;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/Evolution-aktie;;https://www.ariva.de/Evolution-aktie/Kurse/historische-kurse
232318;Intact Financial Corp.;A0RNQW;;US92858V1017;Verbraucherelektronik;Technologie;;;0;0;;;;;;6;;https://www.ariva.de/Intact-aktie;;https://www.ariva.de/Intact-aktie/Kurse/historische-kurse
232319;Transocean Ltd.;A0REAY;;NL00150006R6;Immobilien-Entwicklung;Immobilien;;;0;0;;;;;;6;;https://www.ariva.de/Transocean-aktie;;https://www.ariva.de/Transocean-aktie/Kurse/historische-kurse
232320;TEGNA Inc.;A14VMF;;SE0000191827;Immobilien-Entwicklung;Immobilien;;;0;0;;;;;;6;;https://www.ariva.de/TEGNA-aktie;;https://www.ariva.de/TEGNA-aktie/Kurse/historische-kurse
232321;Fiskars Oy AB;871059;;US3462321015;Immobilien-Entwicklung;Immobilien;;;0;0;;;;;;6;;https://www.ariva.de/Fiskars-aktie;;https://www.ariva.de/Fiskars-aktie/Kurse/historische-kurse
232322;Blackstone Mortgage Trust Inc.;A1T90Y;;SE0000115420;Farm & Schwere Baumaschinen;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/Blackstone-aktie;;https://www.ariva.de/Blackstone-aktie/Kurse/historische-kurse
232323;Annaly Capital Management;A3DUCY;;GB0031215220;Freizeit;Zyklische Konsumgüter;;;0;0;;;;;;6;;https://www.ariva.de/Annaly-aktie;;https://www.ariva.de/Annaly-aktie/Kurse/historische-kurse
232324;Rithm Capital Corporation;A12DW2;;FR0000120404;Unterkunft;Zyklische Konsumgüter;;;0;0;;;;;;6;;https://www.ariva.de/Rithm-aktie;;https://www.ariva.de/Rithm-aktie/Kurse/historische-kurse
232325;First National Financial Corp.;A1H4UM;;DK0010244508;Seeschifffahrt;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/First-aktie;;https://www.ariva.de/First-aktie/Kurse/historische-kurse
232326;Adtalem Global Education Inc.;A2DSHL;;NO0010571680;Seeschifffahrt;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/Adtalem-aktie;;https://www.ariva.de/Adtalem-aktie/Kurse/historische-kurse
232327;Acushnet Holdings Corp.;A2ATTR;;BE0003470755;Chemikalien;Grundstoffe;;;0;0;;;;;;6;;https://www.ariva.de/Acushnet-aktie;;https://www.ariva.de/Acushnet-aktie/Kurse/historische-kurse
232328;Selective Insurance Group Inc.;866421;;NL0015000IY2;Unterhaltung;Kommunikationsdienstleistungen;;;0;0;;;;;;6;;https://www.ariva.de/Selective-aktie;;https://www.ariva.de/Selective-aktie/Kurse/historische-kurse
232329;TechnipFMC PLC;A2DJQK;;CA29250N1050;Öl und Gas - Midstream;Energie;;;0;0;;;;;;6;;https://www.ariva.de/TechnipFMC-aktie;;https://www.ariva.de/TechnipFMC-aktie/Kurse/historische-kurse
232330;NexGen Energy Ltd.;A1WZPW;;US2937921078;Öl und Gas - Midstream;Energie;;;0;0;;;;;;6;;https://www.ariva.de/NexGen-aktie;;https://www.ariva.de/NexGen-aktie/Kurse/historische-kurse
232331;Cameco Corp.;882017;;US29273V1008;Öl und Gas - Midstream;Energie;;;0;0;;;;;;6;;https://www.ariva.de/Cameco-aktie;;https://www.ariva.de/Cameco-aktie/Kurse/historische-kurse
232332;Teck Resources Ltd.;858265;;PTJMT0AE0001;Speisenverteilung;Defensive Konsumgüter;;;0;0;;;;;;6;;https://www.ariva.de/Teck-aktie;;https://www.ariva.de/Teck-aktie/Kurse/historische-kurse
232333;Peabody Energy Corp.;A2DPT7;;US00090Q1031;Schutz und Sicherungsdienstleistungen;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/Peabody-aktie;;https://www.ariva.de/Peabody-aktie/Kurse/historische-kurse
232334;Consol Energy Inc.;A2H68W;;SE0007100581;Schutz und Sicherungsdienstleistungen;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/Consol-aktie;;https://www.ariva.de/Consol-aktie/Kurse/historische-kurse
232335;Waste Connections Inc.;A2AKQ7;;SE0000163594;Schutz und Sicherungsdienstleistungen;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/Waste-aktie;;https://www.ariva.de/Waste-aktie/Kurse/historische-kurse
232336;DSV Panalpina A/S;A0MRDY;;US00737L1035;Ausbildungs und Fortbildungsdienstleistungsfirmen;Defensive Konsumgüter;;;0;0;;;;;;6;;https://www.ariva.de/DSV-aktie;;https://www.ariva.de/DSV-aktie/Kurse/historische-kurse
232337;Amplifon S.p.A.;A0JMJX;;US22266M1045;Ausbildungs und Fortbildungsdienstleistungsfirmen;Defensive Konsumgüter;;;0;0;;;;;;6;;https://www.ariva.de/Amplifon-aktie;;https://www.ariva.de/Amplifon-aktie/Kurse/historische-kurse
232338;AerCap Holdings N.V.;A0LFB3;;US86333M1080;Ausbildungs und Fortbildungsdienstleistungsfirmen;Defensive Konsumgüter;;;0;0;;;;;;6;;https://www.ariva.de/AerCap-aktie;;https://www.ariva.de/AerCap-aktie/Kurse/historische-kurse
232339;Denison Mines Corp.;A0LFYS;;CZ0005112300;Versorgungsunternehmen - erneuerbar;Versorger;;;0;0;;;;;;6;;https://www.ariva.de/Denison-aktie;;https://www.ariva.de/Denison-aktie/Kurse/historische-kurse
232340;Aéroports de Paris S.A.;A0J2WM;;DK0060094928;Versorgungsunternehmen - erneuerbar;Versorger;;;0;0;;;;;;6;;https://www.ariva.de/Aéroports-aktie;;https://www.ariva.de/Aéroports-aktie/Kurse/historische-kurse
232341;Flughafen Zürich AG;A2AJEP;;ES0127797019;Versorgungsunternehmen - erneuerbar;Versorger;;;0;0;;;;;;6;;https://www.ariva.de/Flughafen-aktie;;https://www.ariva.de/Flughafen-aktie/Kurse/historische-kurse
232342;Franco-Nevada Corp.;A0M8PX;;NL0000008977;Getränke - Brauereien;Defensive Konsumgüter;;;0;0;;;;;;6;;https://www.ariva.de/Franco-Nevada-aktie;;https://www.ariva.de/Franco-Nevada-aktie/Kurse/historische-kurse
232343;SEB S.A.;862948;;DK0010181759;Getränke - Brauereien;Defensive Konsumgüter;;;0;0;;;;;;6;;https://www.ariva.de/SEB-aktie;;https://www.ariva.de/SEB-aktie/Kurse/historische-kurse
232344;Jerónimo Martins, SGPS, S.A.;878605;;LU2598331598;Öl und Gasanlagen und Dienstleistungen;Energie;;;0;0;;;;;;6;;https://www.ariva.de/Jerónimo-aktie;;https://www.ariva.de/Jerónimo-aktie/Kurse/historische-kurse
232345;On Holding AG;A3C20K;;US71377A1034;Speisenverteilung;Defensive Konsumgüter;;;0;0;;;;;;6;;https://www.ariva.de/On-aktie;;https://www.ariva.de/On-aktie/Kurse/historische-kurse
232346;Adecco Group AG;922031;;SE0006288015;Aluminium;Grundstoffe;;;0;0;;;;;;6;;https://www.ariva.de/Adecco-aktie;;https://www.ariva.de/Adecco-aktie/Kurse/historische-kurse
232347;Berkshire Hathaway Inc.;854075;;NO0005052605;Aluminium;Grundstoffe;;;0;0;;;;;;6;;https://www.ariva.de/Berkshire-aktie;;https://www.ariva.de/Berkshire-aktie/Kurse/historische-kurse
232348;Gecina S.A.;A0BLMY;;US0138721065;Aluminium;Grundstoffe;;;0;0;;;;;;6;;https://www.ariva.de/Gecina-aktie;;https://www.ariva.de/Gecina-aktie/Kurse/historische-kurse
232349;Games Workshop Group PLC;900512;;FR0013467479;Aluminium;Grundstoffe;;;0;0;;;;;;6;;https://www.ariva.de/Games-aktie;;https://www.ariva.de/Games-aktie/Kurse/historische-kurse
232350;Carnival PLC;120071;;PLKETY000011;Aluminium;Grundstoffe;;;0;0;;;;;;6;;https://www.ariva.de/Carnival-aktie;;https://www.ariva.de/Carnival-aktie/Kurse/historische-kurse
232351;UNIVERSAL MUSIC GROUP EO1;A3C291;;SE0012673267;Glücksspiel;Zyklische Konsumgüter;;;0;0;;;;;;6;;https://www.ariva.de/UNIVERSAL-aktie;;https://www.ariva.de/UNIVERSAL-aktie/Kurse/historische-kurse
232352;Kuehne + Nagel International AG;A0JLZL;;CA45823T1066;Sach- und Unfallversicherung;Finanzdienstleistungen;;;0;0;;;;;;6;;https://www.ariva.de/Kuehne-aktie;;https://www.ariva.de/Kuehne-aktie/Kurse/historische-kurse
232353;Enbridge Inc.;885427;;CH0048265513;Öl und Gasbohrungen;Energie;;;0;0;;;;;;6;;https://www.ariva.de/Enbridge-aktie;;https://www.ariva.de/Enbridge-aktie/Kurse/historische-kurse
232354;Enterprise Prods Partners L.P.;915716;;US87901J1051;Übertragungen;Kommunikationsdienstleistungen;;;0;0;;;;;;6;;https://www.ariva.de/Enterprise-aktie;;https://www.ariva.de/Enterprise-aktie/Kurse/historische-kurse
232355;Energy Transfer L.P.;A0JJTN;;FI0009000400;Einzelhandel mit  Heimwerkerbedarf;Zyklische Konsumgüter;;;0;0;;;;;;6;;https://www.ariva.de/Energy-aktie;;https://www.ariva.de/Energy-aktie/Kurse/historische-kurse
232356;Foncière des Murs S.C.A.;798307;;US09257W1009;REIT - Hypothek;Immobilien;;;0;0;;;;;;6;;https://www.ariva.de/Foncière-aktie;;https://www.ariva.de/Foncière-aktie/Kurse/historische-kurse
232357;Barry Callebaut AG;914661;;US0357108390;REIT - Hypothek;Immobilien;;;0;0;;;;;;6;;https://www.ariva.de/Barry-aktie;;https://www.ariva.de/Barry-aktie/Kurse/historische-kurse
232358;Chocoladef. Lindt & Sprüngli;859568;;US64828T2015;REIT - Hypothek;Immobilien;;;0;0;;;;;;6;;https://www.ariva.de/Chocoladef.-aktie;;https://www.ariva.de/Chocoladef.-aktie/Kurse/historische-kurse
232359;SKF AB;852608;;CA33564P1036;Hypothekenfinanzierung;Finanzdienstleistungen;;;0;0;;;;;;6;;https://www.ariva.de/SKF-aktie;;https://www.ariva.de/SKF-aktie/Kurse/historische-kurse
232360;Canadian National Railway Co.;897879;;US00737L1035;Ausbildungs und Fortbildungsdienstleistungsfirmen;Defensive Konsumgüter;;;0;0;;;;;;6;;https://www.ariva.de/Canadian-aktie;;https://www.ariva.de/Canadian-aktie/Kurse/historische-kurse
232361;Canadian Pacific Kansas City Limited;A3D9ZG;;US0050981085;Freizeit;Zyklische Konsumgüter;;;0;0;;;;;;6;;https://www.ariva.de/Canadian-aktie;;https://www.ariva.de/Canadian-aktie/Kurse/historische-kurse
232362;Ericsson (Telefon L.M.Ericsson;850001;;US8163001071;Sach- und Unfallversicherung;Finanzdienstleistungen;;;0;0;;;;;;6;;https://www.ariva.de/Ericsson-aktie;;https://www.ariva.de/Ericsson-aktie/Kurse/historische-kurse
232363;WSP Global Inc.;A1XBPS;;GB00BDSFG982;Öl und Gasanlagen und Dienstleistungen;Energie;;;0;0;;;;;;6;;https://www.ariva.de/WSP-aktie;;https://www.ariva.de/WSP-aktie/Kurse/historische-kurse
232364;Spirit Realty Capital Inc.;A2PAJV;;CA65340P1062;Uran;Energie;;;0;0;;;;;;6;;https://www.ariva.de/Spirit-aktie;;https://www.ariva.de/Spirit-aktie/Kurse/historische-kurse
232365;Norsk Hydro ASA;851908;;CA13321L1085;Uran;Energie;;;0;0;;;;;;6;;https://www.ariva.de/Norsk-aktie;;https://www.ariva.de/Norsk-aktie/Kurse/historische-kurse
232366;Alcoa Corp.;A2ASZ7;;CA8787422044;Andere Industriemetalle und Bergbau;Grundstoffe;;;0;0;;;;;;6;;https://www.ariva.de/Alcoa-aktie;;https://www.ariva.de/Alcoa-aktie/Kurse/historische-kurse
232367;Constellium SE;A2PWZL;;US7045511000;Kraftwerkskohle;Energie;;;0;0;;;;;;6;;https://www.ariva.de/Constellium-aktie;;https://www.ariva.de/Constellium-aktie/Kurse/historische-kurse
232368;Grupa Kety S.A.;898447;;US20854L1089;Kraftwerkskohle;Energie;;;0;0;;;;;;6;;https://www.ariva.de/Grupa-aktie;;https://www.ariva.de/Grupa-aktie/Kurse/historische-kurse
232369;Blackstone Group Inc., The;A2PM4W;;CA94106B1013;Abfallwirtschaft;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/Blackstone-aktie;;https://www.ariva.de/Blackstone-aktie/Kurse/historische-kurse
232370;KKR & Co;A2LQV6;;DK0060079531;Integrierte Fracht & Logistik;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/KKR-aktie;;https://www.ariva.de/KKR-aktie/Kurse/historische-kurse
232371;Investor A (FRIA) O.N.;A3CMTF;;IT0004056880;Medizinischer Vertrieb;Gesundheitswesen;;;0;0;;;;;;6;;https://www.ariva.de/Investor-aktie;;https://www.ariva.de/Investor-aktie/Kurse/historische-kurse
232372;Heineken Holding N.V.;A0ETXG;;NL0000687663;Miet- und Leasingdienstleistungen;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/Heineken-aktie;;https://www.ariva.de/Heineken-aktie/Kurse/historische-kurse
232373;Carlsberg AS;861061;;CA2483561072;Uran;Energie;;;0;0;;;;;;6;;https://www.ariva.de/Carlsberg-aktie;;https://www.ariva.de/Carlsberg-aktie/Kurse/historische-kurse
232374;VIZIO Holding Corp;A2QR0L;;FR0010340141;Flughäfen und Luftverkehrsdienste;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/VIZIO-aktie;;https://www.ariva.de/VIZIO-aktie/Kurse/historische-kurse
232375;Fidelity National Finl Inc.;A1166U;;CH0319416936;Flughäfen und Luftverkehrsdienste;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/Fidelity-aktie;;https://www.ariva.de/Fidelity-aktie/Kurse/historische-kurse
232376;Thomson Reuters Corp;A3EETN;;CA3518581051;Gold;Grundstoffe;;;0;0;;;;;;6;;https://www.ariva.de/Thomson-aktie;;https://www.ariva.de/Thomson-aktie/Kurse/historische-kurse
232377;H & M Hennes & Mauritz AB;872318;;FR0000121709;Einrichtung, Ausstattung und Geräte;Zyklische Konsumgüter;;;0;0;;;;;;6;;https://www.ariva.de/H-aktie;;https://www.ariva.de/H-aktie/Kurse/historische-kurse
232378;Moncler S.p.A.;A1W66W;;PTJMT0AE0001;Speisenverteilung;Defensive Konsumgüter;;;0;0;;;;;;6;;https://www.ariva.de/Moncler-aktie;;https://www.ariva.de/Moncler-aktie/Kurse/historische-kurse
232379;LPP S.A.;121065;;CH1134540470;Schuhe und Accessoires;Zyklische Konsumgüter;;;0;0;;;;;;6;;https://www.ariva.de/LPP-aktie;;https://www.ariva.de/LPP-aktie/Kurse/historische-kurse
232380;UPM Kymmene Corp.;881026;;CH0012138605;Personalvermittlung und Personaldienstleistungen;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/UPM-aktie;;https://www.ariva.de/UPM-aktie/Kurse/historische-kurse
232381;Stora Enso Oyj;871004;;US0846701086;Versicherung - Diversifizierte;Finanzdienstleistungen;;;0;0;;;;;;6;;https://www.ariva.de/Stora-aktie;;https://www.ariva.de/Stora-aktie/Kurse/historische-kurse
232382;Holmen AB;A2JK8T;;FR0010040865;REIT - Büro;Immobilien;;;0;0;;;;;;6;;https://www.ariva.de/Holmen-aktie;;https://www.ariva.de/Holmen-aktie/Kurse/historische-kurse
232383;Lagercrantz Group AB;A2QEJ6;;GB0003718474;Freizeit;Zyklische Konsumgüter;;;0;0;;;;;;6;;https://www.ariva.de/Lagercrantz-aktie;;https://www.ariva.de/Lagercrantz-aktie/Kurse/historische-kurse
232384;Schibsted ASA;884432;;GB0031215220;Freizeit;Zyklische Konsumgüter;;;0;0;;;;;;6;;https://www.ariva.de/Schibsted-aktie;;https://www.ariva.de/Schibsted-aktie/Kurse/historische-kurse
232385;Rexel S.A.;A0MM7Q;;NL0015000IY2;Unterhaltung;Kommunikationsdienstleistungen;;;0;0;;;;;;6;;https://www.ariva.de/Rexel-aktie;;https://www.ariva.de/Rexel-aktie/Kurse/historische-kurse
232386;Manulife Financial Corp.;926517;;CH0025238863;Integrierte Fracht & Logistik;Industrie;;;0;0;;;;;;6;;https://www.ariva.de/Manulife-aktie;;https://www.ariva.de/Manulife-aktie/Kurse/historische-kurse
232387;PennyMac Financial Services;A2N8PG;;CA29250N1050;Öl und Gas - Midstream;Energie;;;0;0;;;;;;6;;https://www.ariva.de/PennyMac-aktie;;https://www.ariva.de/PennyMac-aktie/Kurse/historische-kurse
